0.000000	0.000000	-20.000000	20.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.314159	0.000000	0.000000	52.380001	
0.196393	0.000000	-20.062832	20.637846	0.000000	0.093201	0.000000	-0.000017	0.000000	0.314159	0.000000	0.000000	52.356380	
0.399486	0.000000	-20.126862	21.312025	0.000000	0.186291	0.000000	-0.000053	0.000000	0.314159	0.000000	0.000000	52.332760	
0.609623	0.000000	-20.192202	22.022566	0.000000	0.279260	0.000000	-0.000109	0.000000	0.314158	0.000000	0.000000	52.309139	
0.827151	0.000000	-20.258966	22.769501	0.000000	0.372095	0.000000	-0.000186	0.000000	0.314156	0.000000	0.000000	52.285519	
1.052415	0.000000	-20.327271	23.552860	0.000000	0.464781	0.000000	-0.000286	0.000000	0.314153	0.000000	0.000000	52.261898	
1.285763	0.000000	-20.397226	24.372675	0.000000	0.557301	0.000000	-0.000411	0.000000	0.314149	0.000000	0.000000	52.238277	
1.527540	0.000000	-20.468948	25.228975	0.000000	0.649640	0.000000	-0.000562	0.000000	0.314144	0.000000	0.000000	52.214657	
1.778094	0.000000	-20.542551	26.121792	0.000000	0.741776	0.000000	-0.000742	0.000000	0.314137	0.000000	0.000000	52.191036	
2.037771	0.000000	-20.618149	27.051153	0.000000	0.833689	0.000000	-0.000952	0.000000	0.314127	0.000000	0.000000	52.167416	
2.306918	0.000000	-20.695856	28.017092	0.000000	0.925356	0.000000	-0.001195	0.000000	0.314115	0.000000	0.000000	52.143795	
2.585884	0.000000	-20.775787	29.019636	0.000000	1.016749	0.000000	-0.001474	0.000000	0.314101	0.000000	0.000000	52.120174	
2.875016	0.000000	-20.858059	30.058811	0.000000	1.107813	0.000000	-0.001809	0.000000	0.314083	0.000000	0.000000	52.096554	
3.174662	0.000000	-20.942785	31.134647	0.000000	1.198508	0.000000	-0.002204	0.000000	0.314061	0.000000	0.000000	52.072933	
3.485170	0.000000	-21.030081	32.247173	0.000000	1.288792	0.000000	-0.002661	0.000000	0.314035	0.000000	0.000000	52.049313	
3.806889	0.000000	-21.120062	33.396420	0.000000	1.378617	0.000000	-0.003185	0.000000	0.314004	0.000000	0.000000	52.025692	
4.139966	0.000000	-21.212778	34.539967	0.000000	1.467936	0.000000	-0.003779	0.000000	0.313966	0.000000	0.000000	52.002071	
4.484142	0.000000	-21.308149	35.677814	0.000000	1.556701	0.000000	-0.004445	0.000000	0.313922	0.000000	0.000000	51.978451	
4.839365	0.000000	-21.406160	36.809959	0.000000	1.644858	0.000000	-0.005187	0.000000	0.313871	0.000000	0.000000	51.954830	
5.205577	0.000000	-21.506794	37.936398	0.000000	1.732352	0.000000	-0.006009	0.000000	0.313811	0.000000	0.000000	51.931210	
5.582725	0.000000	-21.610037	39.057125	0.000000	1.819122	0.000000	-0.006913	0.000000	0.313742	0.000000	0.000000	51.907589	
5.970752	0.000000	-21.715872	40.172138	0.000000	1.905107	0.000000	-0.007902	0.000000	0.313664	0.000000	0.000000	51.883968	
6.369604	0.000000	-21.824284	41.281437	0.000000	1.990238	0.000000	-0.008978	0.000000	0.313574	0.000000	0.000000	51.860348	
6.779224	0.000000	-21.935257	42.385017	0.000000	2.074448	0.000000	-0.010145	0.000000	0.313473	0.000000	0.000000	51.836727	
7.199557	0.000000	-22.048777	43.482876	0.000000	2.157663	0.000000	-0.011406	0.000000	0.313360	0.000000	0.000000	51.813107	
7.630548	0.000000	-22.164825	44.575012	0.000000	2.239806	0.000000	-0.012761	0.000000	0.313232	0.000000	0.000000	51.789486	
8.072141	0.000000	-22.283390	45.661427	0.000000	2.320797	0.000000	-0.014214	0.000000	0.313091	0.000000	0.000000	51.765865	
8.524280	0.000000	-22.404453	46.742119	0.000000	2.400555	0.000000	-0.015767	0.000000	0.312934	0.000000	0.000000	51.742245	
8.986909	0.000000	-22.527998	47.817085	0.000000	2.478991	0.000000	-0.017420	0.000000	0.312760	0.000000	0.000000	51.718624	
9.459973	0.000000	-22.654011	48.886330	0.000000	2.556018	0.000000	-0.019177	0.000000	0.312569	0.000000	0.000000	51.695004	
9.943417	0.000000	-22.782473	49.949848	0.000000	2.631542	0.000000	-0.021039	0.000000	0.312359	0.000000	0.000000	51.671383	
10.437183	0.000000	-22.913368	51.007645	0.000000	2.705468	0.000000	-0.023005	0.000000	0.312129	0.000000	0.000000	51.647762	
10.941218	0.000000	-23.046680	52.059719	0.000000	2.777699	0.000000	-0.025079	0.000000	0.311879	0.000000	0.000000	51.624142	
11.455465	0.000000	-23.182394	53.106071	0.000000	2.848133	0.000000	-0.027259	0.000000	0.311607	0.000000	0.000000	51.600521	
11.979868	0.000000	-23.320490	54.146706	0.000000	2.916668	0.000000	-0.029547	0.000000	0.311312	0.000000	0.000000	51.576900	
12.514371	0.000000	-23.460953	55.181622	0.000000	2.983198	0.000000	-0.031943	0.000000	0.310993	0.000000	0.000000	51.553280	
13.058919	0.000000	-23.603764	56.210823	0.000000	3.047616	0.000000	-0.034446	0.000000	0.310649	0.000000	0.000000	51.529659	
13.613456	0.000000	-23.748907	57.234306	0.000000	3.109814	0.000000	-0.037057	0.000000	0.310279	0.000000	0.000000	51.506039	
14.177925	0.000000	-23.896362	58.252079	0.000000	3.169681	0.000000	-0.039773	0.000000	0.309882	0.000000	0.000000	51.482418	
14.752273	0.000000	-24.046112	59.264141	0.000000	3.227106	0.000000	-0.042595	0.000000	0.309457	0.000000	0.000000	51.458797	
15.336442	0.000000	-24.198139	60.270493	0.000000	3.281977	0.000000	-0.045521	0.000000	0.309002	0.000000	0.000000	51.435177	
15.930377	0.000000	-24.352425	61.271137	0.000000	3.334180	0.000000	-0.048548	0.000000	0.308517	0.000000	0.000000	51.411556	
16.534023	0.000000	-24.508947	62.266075	0.000000	3.383604	0.000000	-0.051674	0.000000	0.308001	0.000000	0.000000	51.387936	
17.147324	0.000000	-24.667690	63.255310	0.000000	3.430136	0.000000	-0.054898	0.000000	0.307452	0.000000	0.000000	51.364315	
17.770224	0.000000	-24.828632	64.238846	0.000000	3.473664	0.000000	-0.058216	0.000000	0.306871	0.000000	0.000000	51.340694	
18.402668	0.000000	-24.991753	65.216675	0.000000	3.514078	0.000000	-0.061624	0.000000	0.306255	0.000000	0.000000	51.317074	
19.044601	0.000000	-25.157032	66.188805	0.000000	3.551269	0.000000	-0.065119	0.000000	0.305604	0.000000	0.000000	51.293453	
19.695969	0.000000	-25.324448	67.155235	0.000000	3.585129	0.000000	-0.068696	0.000000	0.304918	0.000000	0.000000	51.269833	
20.356714	0.000000	-25.493980	68.115967	0.000000	3.615555	0.000000	-0.072351	0.000000	0.304195	0.000000	0.000000	51.246212	
21.026783	0.000000	-25.665607	69.070992	0.000000	3.642444	0.000000	-0.076079	0.000000	0.303434	0.000000	0.000000	51.222591	
21.706156	0.000000	-25.839317	70.027802	0.000000	3.665696	0.000000	-0.079874	0.000000	0.302636	0.000000	0.000000	51.198971	
22.394884	0.000000	-26.015121	70.986389	0.000000	3.685205	0.000000	-0.083731	0.000000	0.301799	0.000000	0.000000	51.175350	
23.092985	0.000000	-26.193020	71.946770	0.000000	3.700873	0.000000	-0.087643	0.000000	0.300923	0.000000	0.000000	51.151730	
23.800474	0.000000	-26.373011	72.908936	0.000000	3.712605	0.000000	-0.091603	0.000000	0.300007	0.000000	0.000000	51.128109	
24.517370	0.000000	-26.555090	73.872894	0.000000	3.720314	0.000000	-0.095605	0.000000	0.299051	0.000000	0.000000	51.104488	
25.243689	0.000000	-26.739258	74.838646	0.000000	3.723916	0.000000	-0.099641	0.000000	0.298055	0.000000	0.000000	51.080868	
25.979448	0.000000	-26.925508	75.806190	0.000000	3.723333	0.000000	-0.103702	0.000000	0.297018	0.000000	0.000000	51.057247	
26.724667	0.000000	-27.113840	76.775536	0.000000	3.718495	0.000000	-0.107781	0.000000	0.295940	0.000000	0.000000	51.033627	
27.479361	0.000000	-27.304247	77.746674	0.000000	3.709340	0.000000	-0.111866	0.000000	0.294822	0.000000	0.000000	51.010006	
28.243549	0.000000	-27.496725	78.719597	0.000000	3.695812	0.000000	-0.115951	0.000000	0.293662	0.000000	0.000000	50.986385	
29.017250	0.000000	-27.691267	79.694313	0.000000	3.677867	0.000000	-0.120023	0.000000	0.292462	0.000000	0.000000	50.962765	
29.800480	0.000000	-27.887867	80.670815	0.000000	3.655468	0.000000	-0.124074	0.000000	0.291221	0.000000	0.000000	50.939144	
30.593260	0.000000	-28.086517	81.649094	0.000000	3.628590	0.000000	-0.128091	0.000000	0.289940	0.000000	0.000000	50.915524	
31.395607	0.000000	-28.287210	82.629143	0.000000	3.597218	0.000000	-0.132064	0.000000	0.288619	0.000000	0.000000	50.891903	
32.207539	0.000000	-28.489939	83.610962	0.000000	3.561348	0.000000	-0.135981	0.000000	0.287259	0.000000	0.000000	50.868282	
33.029079	0.000000	-28.694693	84.594543	0.000000	3.520992	0.000000	-0.139830	0.000000	0.285860	0.000000	0.000000	50.844662	
33.860245	0.000000	-28.901461	85.579880	0.000000	3.476171	0.000000	-0.143598	0.000000	0.284424	0.000000	0.000000	50.821041	
34.701054	0.000000	-29.110233	86.566963	0.000000	3.426922	0.000000	-0.147274	0.000000	0.282951	0.000000	0.000000	50.797421	
35.551525	0.000000	-29.320997	87.555779	0.000000	3.373297	0.000000	-0.150843	0.000000	0.281442	0.000000	0.000000	50.773800	
36.411682	0.000000	-29.533741	88.546326	0.000000	3.315363	0.000000	-0.154293	0.000000	0.279898	0.000000	0.000000	50.750179	
37.281544	0.000000	-29.748453	89.538589	0.000000	3.253201	0.000000	-0.157610	0.000000	0.278322	0.000000	0.000000	50.726559	
38.161129	0.000000	-29.965118	90.532555	0.000000	3.186910	0.000000	-0.160781	0.000000	0.276713	0.000000	0.000000	50.702938	
39.050461	0.000000	-30.183723	91.528191	0.000000	3.116471	0.000000	-0.163882	0.000000	0.275074	0.000000	0.000000	50.679317	
39.949558	0.000000	-30.404255	92.525475	0.000000	3.041804	0.000000	-0.166936	0.000000	0.273405	0.000000	0.000000	50.655697	
40.858440	0.000000	-30.626699	93.524391	0.000000	2.962922	0.000000	-0.169936	0.000000	0.271705	0.000000	0.000000	50.632076	
41.777126	0.000000	-30.851042	94.524933	0.000000	2.879849	0.000000	-0.172876	0.000000	0.269976	0.000000	0.000000	50.608456	
42.705635	0.000000	-31.077265	95.527092	0.000000	2.792619	0.000000	-0.175748	0.000000	0.268218	0.000000	0.000000	50.584835	
43.643990	0.000000	-31.305353	96.530853	0.000000	2.701275	0.000000	-0.178544	0.000000	0.266432	0.000000	0.000000	50.561214	
44.592213	0.000000	-31.535290	97.536209	0.000000	2.605869	0.000000	-0.181256	0.000000	0.264619	0.000000	0.000000	50.537594	
45.550320	0.000000	-31.767059	98.543137	0.000000	2.506466	0.000000	-0.183877	0.000000	0.262780	0.000000	0.000000	50.513973	
46.518337	0.000000	-32.000641	99.551636	0.000000	2.403139	0.000000	-0.186398	0.000000	0.260916	0.000000	0.000000	50.490353	
47.496281	0.000000	-32.236015	100.561684	0.000000	2.295976	0.000000	-0.188811	0.000000	0.259027	0.000000	0.000000	50.466732	
48.484177	0.000000	-32.473167	101.573280	0.000000	2.185074	0.000000	-0.191108	0.000000	0.257115	0.000000	0.000000	50.443111	
49.482040	0.000000	-32.712074	102.586403	0.000000	2.070542	0.000000	-0.193281	0.000000	0.255182	0.000000	0.000000	50.419491	
50.489899	0.000000	-32.952717	103.601044	0.000000	1.952502	0.000000	-0.195322	0.000000	0.253228	0.000000	0.000000	50.395870	
51.507771	0.000000	-33.195072	104.617180	0.000000	1.831088	0.000000	-0.197222	0.000000	0.251255	0.000000	0.000000	50.372250	
52.535675	0.000000	-33.439117	105.634804	0.000000	1.706447	0.000000	-0.198973	0.000000	0.249265	0.000000	0.000000	50.348629	
53.573635	0.000000	-33.684834	106.653908	0.000000	1.578739	0.000000	-0.200567	0.000000	0.247258	0.000000	0.000000	50.325008	
54.621674	0.000000	-33.932198	107.674484	0.000000	1.448138	0.000000	-0.201995	0.000000	0.245237	0.000000	0.000000	50.301388	
55.679813	0.000000	-34.181183	108.696518	0.000000	1.314830	0.000000	-0.203249	0.000000	0.243204	0.000000	0.000000	50.277767	
56.748074	0.000000	-34.431770	109.720001	0.000000	1.179017	0.000000	-0.204321	0.000000	0.241160	0.000000	0.000000	50.254147	
57.826477	0.000000	-34.683933	110.744934	0.000000	1.040911	0.000000	-0.205202	0.000000	0.239107	0.000000	0.000000	50.230526	
58.915043	0.000000	-34.937645	111.771301	0.000000	0.900741	0.000000	-0.205886	0.000000	0.237047	0.000000	0.000000	50.206905	
60.013798	0.000000	-35.192883	112.799103	0.000000	0.758748	0.000000	-0.206365	0.000000	0.234982	0.000000	0.000000	50.183285	
61.122761	0.000000	-35.449623	113.828339	0.000000	0.615187	0.000000	-0.206631	0.000000	0.232915	0.000000	0.000000	50.159664	
62.241951	0.000000	-35.707836	114.859001	0.000000	0.470324	0.000000	-0.206678	0.000000	0.230847	0.000000	0.000000	50.136044	
63.371395	0.000000	-35.967499	115.891090	0.000000	0.324441	0.000000	-0.206498	0.000000	0.228781	0.000000	0.000000	50.112423	
64.511116	0.000000	-36.228584	116.924606	0.000000	0.177832	0.000000	-0.206086	0.000000	0.226719	0.000000	0.000000	50.088802	
65.661133	0.000000	-36.491066	117.959549	0.000000	0.030802	0.000000	-0.205436	0.000000	0.224664	0.000000	0.000000	50.065182	
66.821465	0.000000	-36.754917	118.995865	0.000000	-0.116330	0.000000	-0.204541	0.000000	0.222617	0.000000	0.000000	50.041561	
67.992134	0.000000	-37.020107	120.033554	0.000000	-0.263232	0.000000	-0.203397	0.000000	0.220582	0.000000	0.000000	50.017941	
69.173164	0.000000	-37.286613	121.072617	0.000000	-0.409563	0.000000	-0.201998	0.000000	0.218560	0.000000	0.000000	49.994320	
70.364578	0.000000	-37.554409	122.113060	0.000000	-0.554970	0.000000	-0.200341	0.000000	0.216556	0.000000	0.000000	49.970699	
71.566391	0.000000	-37.823463	123.154892	0.000000	-0.699092	0.000000	-0.198424	0.000000	0.214570	0.000000	0.000000	49.947079	
72.778625	0.000000	-38.093750	124.198120	0.000000	-0.841559	0.000000	-0.196245	0.000000	0.212606	0.000000	0.000000	49.923458	
74.001305	0.000000	-38.365246	125.242760	0.000000	-0.981995	0.000000	-0.193800	0.000000	0.210667	0.000000	0.000000	49.899837	
75.234451	0.000000	-38.637920	126.288818	0.000000	-1.120016	0.000000	-0.191091	0.000000	0.208755	0.000000	0.000000	49.876217	
76.478081	0.000000	-38.911747	127.336311	0.000000	-1.255234	0.000000	-0.188117	0.000000	0.206872	0.000000	0.000000	49.852596	
77.732216	0.000000	-39.186703	128.385254	0.000000	-1.387256	0.000000	-0.184879	0.000000	0.205022	0.000000	0.000000	49.828976	
78.996872	0.000000	-39.462757	129.435669	0.000000	-1.515686	0.000000	-0.181380	0.000000	0.203207	0.000000	0.000000	49.805355	
80.272079	0.000000	-39.739887	130.487564	0.000000	-1.640128	0.000000	-0.177621	0.000000	0.201429	0.000000	0.000000	49.781734	
81.557854	0.000000	-40.018066	131.540955	0.000000	-1.760186	0.000000	-0.173607	0.000000	0.199692	0.000000	0.000000	49.758114	
82.854210	0.000000	-40.297272	132.595871	0.000000	-1.875465	0.000000	-0.169343	0.000000	0.197997	0.000000	0.000000	49.734493	
84.161171	0.000000	-40.577480	133.652328	0.000000	-1.985574	0.000000	-0.164834	0.000000	0.196348	0.000000	0.000000	49.710873	
85.478760	0.000000	-40.858669	134.710342	0.000000	-2.090127	0.000000	-0.160088	0.000000	0.194746	0.000000	0.000000	49.687252	
86.806992	0.000000	-41.140816	135.769928	0.000000	-2.188745	0.000000	-0.155112	0.000000	0.193193	0.000000	0.000000	49.663631	
88.145889	0.000000	-41.423897	136.831100	0.000000	-2.281056	0.000000	-0.149917	0.000000	0.191693	0.000000	0.000000	49.640011	
89.495468	0.000000	-41.707890	137.893890	0.000000	-2.366702	0.000000	-0.144512	0.000000	0.190247	0.000000	0.000000	49.616390	
90.855743	0.000000	-41.992779	138.958313	0.000000	-2.445337	0.000000	-0.138910	0.000000	0.188857	0.000000	0.000000	49.592770	
92.226738	0.000000	-42.278542	140.024384	0.000000	-2.516633	0.000000	-0.133124	0.000000	0.187525	0.000000	0.000000	49.569149	
93.608475	0.000000	-42.565163	141.092117	0.000000	-2.580275	0.000000	-0.127167	0.000000	0.186252	0.000000	0.000000	49.545528	
95.000961	0.000000	-42.852627	142.161514	0.000000	-2.635969	0.000000	-0.121054	0.000000	0.185041	0.000000	0.000000	49.521908	
96.404221	0.000000	-43.140915	143.232605	0.000000	-2.683443	0.000000	-0.114801	0.000000	0.183892	0.000000	0.000000	49.498287	
97.818275	0.000000	-43.430016	144.305405	0.000000	-2.722445	0.000000	-0.108425	0.000000	0.182807	0.000000	0.000000	49.474667	
99.243134	0.000000	-43.719913	145.379898	0.000000	-2.752750	0.000000	-0.101943	0.000000	0.181787	0.000000	0.000000	49.451046	
100.678818	0.000000	-44.010597	146.456116	0.000000	-2.774161	0.000000	-0.095375	0.000000	0.180833	0.000000	0.000000	49.427425	
102.125343	0.000000	-44.302059	147.534058	0.000000	-2.786507	0.000000	-0.088740	0.000000	0.179945	0.000000	0.000000	49.403805	
103.582726	0.000000	-44.594288	148.613708	0.000000	-2.789651	0.000000	-0.082059	0.000000	0.179124	0.000000	0.000000	49.380184	
105.050980	0.000000	-44.887276	149.695084	0.000000	-2.783487	0.000000	-0.075353	0.000000	0.178370	0.000000	0.000000	49.356564	
106.530121	0.000000	-45.181015	150.778183	0.000000	-2.767944	0.000000	-0.068645	0.000000	0.177684	0.000000	0.000000	49.332943	
